hour,time,temp,date,hour,MWHp,MWH
2011-01-20,16,-0.8,2011-01-19,4,1222.3,1302.2
2011-01-20,17,-0.8,2011-01-19,5,1255.5,1344
2011-01-20,18,0.1,2011-01-19,6,1377.8,1478
2011-01-20,19,0.7,2011-01-19,7,1589.4,1729.6
2011-01-20,20,0.3,2011-01-19,8,1736.2,1862.6
2011-01-20,21,0.5,2011-01-19,9,1790.9,1877.1
2011-01-20,22,0.3,2011-01-19,10,1804.9,1886.8
2011-01-20,23,-0.6,2011-01-19,11,1788.3,1888.3
2011-01-21,0,-0.9,2011-01-19,12,1789,1896.3
2011-01-21,1,-1.4,2011-01-19,13,1773.7,1887.5
2011-01-21,2,-1.9,2011-01-19,14,1760.6,1881.1
2011-01-21,3,-2.1,2011-01-19,15,1746.5,1867.1
2011-01-21,4,-2.5,2011-01-19,16,1770.2,1879.5
2011-01-21,5,-2.7,2011-01-19,17,1898.3,2002.6
2011-01-21,6,-2.3,2011-01-19,18,2062.5,2169.8
2011-01-21,7,-2.8,2011-01-19,19,2064.2,2173.1
2011-01-21,8,-4,2011-01-19,20,1998.4,2123.2
2011-01-21,9,-4.1,2011-01-19,21,1969.3,2034.6
2011-01-21,10,-3.9,2011-01-19,22,1799,1879.9
2011-01-21,11,-3.7,2011-01-19,23,1599.4,1677.6
2011-01-21,12,-3.6,2011-01-19,24,1442.4,1503.9
2011-01-21,13,-2.6,2011-01-20,1,1366.7,1393
2011-01-21,14,-3,2011-01-20,2,1307.5,1337.4
2011-01-21,15,-2.8,2011-01-20,3,1289.4,1313.2
2011-01-21,16,-2.5,2011-01-20,4,1290,1318.7
2011-01-21,17,-2.6,2011-01-20,5,1332.7,1365.1
2011-01-21,18,-2.4,2011-01-20,6,1455.1,1509.6
2011-01-21,19,-1.5,2011-01-20,7,1671.9,1768.3
2011-01-21,20,-2.8,2011-01-20,8,1789.6,1900
2011-01-21,21,-3.1,2011-01-20,9,1859.4,1905.3
2011-01-21,22,-4.2,2011-01-20,10,1876.4,1899.8
2011-01-21,23,-3.2,2011-01-20,11,1857.9,1914
2011-01-22,0,-2.8,2011-01-20,12,1855.8,1907.8
2011-01-22,1,-3.1,2011-01-20,13,1844.5,1880
2011-01-22,2,-3.5,2011-01-20,14,1826.8,1863.7
2011-01-22,3,-4,2011-01-20,15,1815.6,1832
2011-01-22,4,-4.5,2011-01-20,16,1829.5,1848.9
2011-01-22,5,-5.1,2011-01-20,17,1953.8,1972.8
2011-01-22,6,-5.2,2011-01-20,18,2136.6,2179.4
2011-01-22,7,-5.6,2011-01-20,19,2146.5,2208.2
2011-01-22,8,-6,2011-01-20,20,2100.4,2167
2011-01-22,9,-6.6,2011-01-20,21,2034,2086.9
2011-01-22,10,-6.8,2011-01-20,22,1887.1,1939.6
2011-01-22,11,-7.5,2011-01-20,23,1698.2,1737
2011-01-22,12,-7.6,2011-01-20,24,1526.8,1563.9
2011-01-22,13,-8,2011-01-21,1,1416.2,1448.3
2011-01-22,14,-7.3,2011-01-21,2,1359.6,1387.8
2011-01-22,15,-6.1,2011-01-21,3,1335.9,1361.6
2011-01-22,16,-5.6,2011-01-21,4,1331.8,1358.4
2011-01-22,17,-5.1,2011-01-21,5,1366.4,1397.7
2011-01-22,18,-4.5,2011-01-21,6,1482.7,1524.2
2011-01-22,19,-4,2011-01-21,7,1711.6,1700.6
2011-01-22,20,-4.4,2011-01-21,8,1832,1830.6
2011-01-22,21,-3.7,2011-01-21,9,1890.4,1911.6
2011-01-22,22,-4,2011-01-21,10,1890.8,1980.5
2011-01-22,23,-4.1,2011-01-21,11,1849,2027.7
2011-01-23,0,-4.1,2011-01-21,12,1853.6,2046.9
2011-01-23,1,-4.1,2011-01-21,13,1853.8,2043.7
2011-01-23,2,-4.6,2011-01-21,14,1833.8,2018
2011-01-23,3,-4.5,2011-01-21,15,1811.6,1987.9
2011-01-23,4,-5.1,2011-01-21,16,1821,1983.3
2011-01-23,5,-5.5,2011-01-21,17,1922.7,2061.1
2011-01-23,6,-6.2,2011-01-21,18,2087.3,2244.4
2011-01-23,7,-7,2011-01-21,19,2100.3,2234.6
2011-01-23,8,-8.3,2011-01-21,20,2052.5,2169.4
2011-01-23,9,-8.2,2011-01-21,21,2028.2,2087.2
2011-01-23,10,-9.1,2011-01-21,22,1855.1,1965.9
2011-01-23,11,-9.2,2011-01-21,23,1704,1800.6
2011-01-23,12,-9.3,2011-01-21,24,1521.4,1648.9
2011-01-23,13,-10.1,2011-01-22,1,1476.2,1539.9
2011-01-23,14,-8.7,2011-01-22,2,1407.1,1473.7
2011-01-23,15,-8.2,2011-01-22,3,1375,1438.3
2011-01-23,16,-6.9,2011-01-22,4,1367.4,1430.4
2011-01-23,17,-5.6,2011-01-22,5,1385.5,1446.6
2011-01-23,18,-5.4,2011-01-22,6,1436.2,1499.8
2011-01-23,19,-5.1,2011-01-22,7,1513.3,1611.7
2011-01-23,20,-5,2011-01-22,8,1611.2,1707.7
2011-01-23,21,-5.5,2011-01-22,9,1755.4,1830.8
2011-01-23,22,-6.2,2011-01-22,10,1837.1,1896.5
2011-01-23,23,-6.7,2011-01-22,11,1817.6,1924.1
2011-01-24,0,-8.2,2011-01-22,12,1811.6,1910.8
2011-01-24,1,-9.3,2011-01-22,13,1783.1,1878.3
2011-01-24,2,-10.1,2011-01-22,14,1754.3,1849.8
2011-01-24,3,-11.5,2011-01-22,15,1730.6,1829.2
2011-01-24,4,-12.8,2011-01-22,16,1737.6,1830.9
2011-01-24,5,-13.1,2011-01-22,17,1865.4,1934.2
2011-01-24,6,-14,2011-01-22,18,2038.6,2142.4
2011-01-24,7,-14.8,2011-01-22,19,2069.6,2143.6
2011-01-24,8,-15.3,2011-01-22,20,2000.1,2084.1
2011-01-24,9,-15.9,2011-01-22,21,1909.1,2021.7
2011-01-24,10,-16.3,2011-01-22,22,1808.8,1935.5
2011-01-24,11,-17,2011-01-22,23,1691.6,1807.2
2011-01-24,12,-17.3,2011-01-22,24,1533.8,1688.7
2011-01-24,13,-17.7,2011-01-23,1,1464.1,1591
2011-01-24,14,-16.8,2011-01-23,2,1393.4,1533.9
2011-01-24,15,-15.3,2011-01-23,3,1367.2,1506.1
2011-01-24,16,-14.2,2011-01-23,4,1352.1,1498.3
2011-01-24,17,-12.6,2011-01-23,5,1370.2,1513.2
2011-01-24,18,-11.5,2011-01-23,6,1417.1,1551.5
2011-01-24,19,-10.6,2011-01-23,7,1472.6,1622.2
2011-01-24,20,-10.6,2011-01-23,8,1575.2,1698.7
2011-01-24,21,-10.1,2011-01-23,9,1720,1800.6
2011-01-24,22,-9.9,2011-01-23,10,1782,1886.6
2011-01-24,23,-10.1,2011-01-23,11,1803.7,1924.9
2011-01-25,0,-10.1,2011-01-23,12,1825.9,1938.7
2011-01-25,1,-10.1,2011-01-23,13,1858.1,1945.9
2011-01-25,2,-10.4,2011-01-23,14,1827.4,1923.5
2011-01-25,3,-10.4,2011-01-23,15,1792.7,1903
2011-01-25,4,-10.6,2011-01-23,16,1803.7,1932.6
2011-01-25,5,-10.5,2011-01-23,17,1917.6,2061.6
2011-01-25,6,-10.6,2011-01-23,18,2121.3,2284.4
2011-01-25,7,-10.3,2011-01-23,19,2128.6,2300.2
2011-01-25,8,-10.9,2011-01-23,20,2066.9,2252.7
2011-01-25,9,-11.2,2011-01-23,21,1996,2172.8
2011-01-25,10,-10.8,2011-01-23,22,1847.3,2033.5
2011-01-25,11,-10.8,2011-01-23,23,1721,1859.4
2011-01-25,12,-10.3,2011-01-23,24,1565,1712
2011-01-25,13,-10.1,2011-01-24,1,1497.9,1625.1
2011-01-25,14,-8.2,2011-01-24,2,1452.4,1585.5
2011-01-25,15,-6.7,2011-01-24,3,1438.1,1578.9
2011-01-25,16,-4.4,2011-01-24,4,1447.8,1592.9
2011-01-25,17,-2.2,2011-01-24,5,1489.5,1651.1
2011-01-25,18,-1.6,2011-01-24,6,1623.1,1807.1
2011-01-25,19,-0.9,2011-01-24,7,1882.5,2070.9
2011-01-25,20,-0.5,2011-01-24,8,2018,2196.9
2011-01-25,21,-0.1,2011-01-24,9,2071.8,2215
2011-01-25,22,-0.1,2011-01-24,10,2082,2227.4
2011-01-25,23,-0.5,2011-01-24,11,2051.3,2231.8
2011-01-26,0,-0.6,2011-01-24,12,2030.1,2220.3
2011-01-26,1,-1.9,2011-01-24,13,2005.6,2186.6
2011-01-26,2,-2.2,2011-01-24,14,1941.4,2152.4
2011-01-26,3,-2.1,2011-01-24,15,1920,2122.2
2011-01-26,4,-1.4,2011-01-24,16,1923.3,2120.6
2011-01-26,5,-1.9,2011-01-24,17,2043.6,2221.5
2011-01-26,6,-3.2,2011-01-24,18,2286.4,2463.9
2011-01-26,7,-5.6,2011-01-24,19,2316.2,2500.4
2011-01-26,8,-4.6,2011-01-24,20,2266.7,2458.8
2011-01-26,9,-4.8,2011-01-24,21,2181.4,2371.4
2011-01-26,10,-5.5,2011-01-24,22,2003.2,2217.1
2011-01-26,11,-4.8,2011-01-24,23,1831.9,2002.9
2011-01-26,12,-5.1,2011-01-24,24,1666.2,1812.7
2011-01-26,13,-4.5,2011-01-25,1,1508.9,1697.9
2011-01-26,14,-5.7,2011-01-25,2,1467.5,1638.5
2011-01-26,15,-4.5,2011-01-25,3,1429.3,1606.1
2011-01-26,16,-3.3,2011-01-25,4,1419.5,1600.7
2011-01-26,17,-3.6,2011-01-25,5,1454.6,1633.4
2011-01-26,18,-3.1,2011-01-25,6,1541.8,1759.7
2011-01-26,19,-2,2011-01-25,7,1772,2001.9
2011-01-26,20,-1.8,2011-01-25,8,1894.2,2118.4
2011-01-26,21,-1.5,2011-01-25,9,1923.4,2126.7
2011-01-26,22,-1.2,2011-01-25,10,1897.6,2138.8
2011-01-26,23,-0.5,2011-01-25,11,1865.6,2143.6
2011-01-27,0,-0.2,2011-01-25,12,1850.9,2129.8
2011-01-27,1,0.7,2011-01-25,13,1843.4,2102.2
2011-01-27,2,0.8,2011-01-25,14,1860.1,2075.5
2011-01-27,3,0.7,2011-01-25,15,1837.6,2036.3
2011-01-27,4,0.5,2011-01-25,16,1853.2,2039.8
2011-01-27,5,0,2011-01-25,17,1970.6,2118.2
2011-01-27,6,-1.5,2011-01-25,18,2090,2295.3
2011-01-27,7,-3,2011-01-25,19,2114.5,2318.1
2011-01-27,8,-3.4,2011-01-25,20,2061.9,2289.8
2011-01-27,9,-3.7,2011-01-25,21,2016.5,2206.2
2011-01-27,10,-4.1,2011-01-25,22,1848.2,2056.1
2011-01-27,11,-4.2,2011-01-25,23,1651.2,1847.6
2011-01-27,12,-4.2,2011-01-25,24,1495.9,1666.8
2011-01-27,13,-3.8,2011-01-26,1,1416.3,1555.6
2011-01-27,14,-3.2,2011-01-26,2,1359.7,1506.1
2011-01-27,15,-2.2,2011-01-26,3,1338.1,1484.8
2011-01-27,16,-1.1,2011-01-26,4,1337.7,1490.2
2011-01-27,17,-1,2011-01-26,5,1381,1530.7
2011-01-27,18,-0.6,2011-01-26,6,1502,1669.8
2011-01-27,19,-0.3,2011-01-26,7,1724.1,1924.3
2011-01-27,20,-0.1,2011-01-26,8,1856.8,2052.8
2011-01-27,21,0,2011-01-26,9,1892.7,2069.7
2011-01-27,22,-0.1,2011-01-26,10,1888.3,2078.3
2011-01-27,23,-0.5,2011-01-26,11,1861.9,2082.2
2011-01-28,0,-0.9,2011-01-26,12,1855.5,2078.5
2011-01-28,1,-0.6,2011-01-26,13,1840.7,2063
2011-01-28,2,-1.3,2011-01-26,14,1825.5,2054.2
2011-01-28,3,-1.8,2011-01-26,15,1807.3,2023.5
2011-01-28,4,-2,2011-01-26,16,1811.1,2030.6
2011-01-28,5,-2.2,2011-01-26,17,1920.9,2129.5
2011-01-28,6,-2.2,2011-01-26,18,2056,2314.6
2011-01-28,7,-2.5,2011-01-26,19,2092,2324.7
2011-01-28,8,-2.6,2011-01-26,20,2013.9,2255.3
2011-01-28,9,-2.7,2011-01-26,21,1959.7,2138.1
2011-01-28,10,-3,2011-01-26,22,1786.1,1961.6
2011-01-28,11,-3.1,2011-01-26,23,1594.1,1768.1
2011-01-28,12,-3.5,2011-01-26,24,1428.7,1596
2011-01-28,13,-3,2011-01-27,1,1369.6,1491.4
2011-01-28,14,-2.3,2011-01-27,2,1315.9,1435.4
2011-01-28,15,-1.6,2011-01-27,3,1289.8,1414.1
2011-01-28,16,-1.1,2011-01-27,4,1290,1406.3
2011-01-28,17,-1,2011-01-27,5,1335.6,1439.9
2011-01-28,18,-0.5,2011-01-27,6,1451.2,1541.2
2011-01-28,19,-0.3,2011-01-27,7,1683.9,1684.1
2011-01-28,20,1,2011-01-27,8,1821.8,1796.3
2011-01-28,21,1.1,2011-01-27,9,1870.5,1889.1
2011-01-28,22,0.7,2011-01-27,10,1874.3,1955.9
2011-01-28,23,0.5,2011-01-27,11,1854.3,1993.4
2011-01-29,0,0.4,2011-01-27,12,1841.6,1997.6
2011-01-29,1,-0.3,2011-01-27,13,1832.1,1984.9
2011-01-29,2,-0.5,2011-01-27,14,1814.6,1959.6
2011-01-29,3,-0.7,2011-01-27,15,1792.9,1928.4
2011-01-29,4,-0.7,2011-01-27,16,1804.1,1925.6
2011-01-29,5,-0.9,2011-01-27,17,1907.3,2003.5
2011-01-29,6,-1.2,2011-01-27,18,2079.7,2240.6
2011-01-29,7,-1.4,2011-01-27,19,2103.4,2268.3
2011-01-29,8,-1.5,2011-01-27,20,2028.1,2211.4
2011-01-29,9,-1.5,2011-01-27,21,2008.4,2118.7
2011-01-29,10,-1.5,2011-01-27,22,1850.5,1962
2011-01-29,11,-1.3,2011-01-27,23,1682.1,1762
2011-01-29,12,-0.7,2011-01-27,24,1505.5,1599.5
2011-01-29,13,-1,2011-01-28,1,1434.9,1490.4
2011-01-29,14,-0.6,2011-01-28,2,1404.1,1438.8
2011-01-29,15,-0.2,2011-01-28,3,1278.2,1414.6
2011-01-29,16,1.6,2011-01-28,4,1255.5,1415.3
2011-01-29,17,2,2011-01-28,5,1302.9,1460.5
2011-01-29,18,2.5,2011-01-28,6,1525.3,1600
2011-01-29,19,2.9,2011-01-28,7,1733.7,1854.4
2011-01-29,20,2.5,2011-01-28,8,1870.4,1974
2011-01-29,21,2.9,2011-01-28,9,1916.5,1978.4
2011-01-29,22,3,2011-01-28,10,1900.6,1970.6
2011-01-29,23,2.2,2011-01-28,11,1835.5,1961.8
2011-01-30,0,2.3,2011-01-28,12,1817.5,1953.5
2011-01-30,1,1.5,2011-01-28,13,1836,1916.6
2011-01-30,2,0.9,2011-01-28,14,1818.8,1891.5
2011-01-30,3,0.6,2011-01-28,15,1808.9,1880.2
2011-01-30,4,0.6,2011-01-28,16,1813.8,1886
2011-01-30,5,-0.1,2011-01-28,17,1916.3,1964.1
2011-01-30,6,-0.5,2011-01-28,18,2068.1,2139.1
2011-01-30,7,-1.2,2011-01-28,19,2071.3,2148.3
2011-01-30,8,-1.4,2011-01-28,20,2026.9,2092.6
2011-01-30,9,-1.8,2011-01-28,21,1976.8,2022.6
2011-01-30,10,-2,2011-01-28,22,1801.5,1900.9
2011-01-30,11,-1.7,2011-01-28,23,1638,1738.7
2011-01-30,12,-1.7,2011-01-28,24,1465.1,1584.1
2011-01-30,13,-1.9,2011-01-29,1,1429.4,1472.5
2011-01-30,14,-1.2,2011-01-29,2,1359.6,1405.8
2011-01-30,15,-0.8,2011-01-29,3,1327.1,1371
2011-01-30,16,-0.3,2011-01-29,4,1318.7,1358.8
2011-01-30,17,0.6,2011-01-29,5,1327.6,1370.2
2011-01-30,18,2.2,2011-01-29,6,1375.2,1422.6
2011-01-30,19,2.3,2011-01-29,7,1443.1,1521.8
2011-01-30,20,2.7,2011-01-29,8,1562.2,1625.6
2011-01-30,21,2.2,2011-01-29,9,1703.6,1742
2011-01-30,22,1.3,2011-01-29,10,1778.9,1802.2
2011-01-30,23,0.6,2011-01-29,11,1774.4,1827.7
2011-01-31,0,-0.5,2011-01-29,12,1768.4,1820
2011-01-31,1,-0.4,2011-01-29,13,1742.2,1797.6
2011-01-31,2,-1,2011-01-29,14,1715.4,1772.1
2011-01-31,3,-1.5,2011-01-29,15,1690.5,1744.8
2011-01-31,4,-1.8,2011-01-29,16,1695.7,1765.8
2011-01-31,5,-2.3,2011-01-29,17,1810,1849.7
2011-01-31,6,-3,2011-01-29,18,1966.8,2030.7
2011-01-31,7,-3.5,2011-01-29,19,1971,2035.3
2011-01-31,8,-3.5,2011-01-29,20,1926.9,1976.8
2011-01-31,9,-3.9,2011-01-29,21,1887.9,1906.7
2011-01-31,10,-4.5,2011-01-29,22,1746.6,1805.8
2011-01-31,11,-5,2011-01-29,23,1618.3,1674
2011-01-31,12,-5.4,2011-01-29,24,1469.3,1545.7
2011-01-31,13,-6.6,2011-01-30,1,1401.9,1448.7
2011-01-31,14,-6.7,2011-01-30,2,1355.3,1390.9
2011-01-31,15,-6,2011-01-30,3,1326.6,1363.3
2011-01-31,16,-5.7,2011-01-30,4,1299.8,1358.8
2011-01-31,17,-5.3,2011-01-30,5,1312.6,1374.4
2011-01-31,18,-4.1,2011-01-30,6,1347.5,1417.2
2011-01-31,19,-4.4,2011-01-30,7,1397.1,1490.6
2011-01-31,20,-3.9,2011-01-30,8,1463.3,1572.8
2011-01-31,21,-3.4,2011-01-30,9,1600.5,1696.3
2011-01-31,22,-3.5,2011-01-30,10,1666.8,1783.5
2011-01-31,23,-3.8,2011-01-30,11,1687.8,1814.3
2011-02-01,0,-4.2,2011-01-30,12,1698.8,1820.9
2011-02-01,1,-4.8,2011-01-30,13,1700.3,1806.7
2011-02-01,2,-5.5,2011-01-30,14,1677.2,1770.8
2011-02-01,3,-5.9,2011-01-30,15,1658.9,1745.8
2011-02-01,4,-6.3,2011-01-30,16,1670.1,1772.1
2011-02-01,5,-6.5,2011-01-30,17,1800.3,1880.1
2011-02-01,6,-7,2011-01-30,18,1986.3,2109
2011-02-01,7,-7.1,2011-01-30,19,1981.6,2144.3
2011-02-01,8,-7.3,2011-01-30,20,1939.6,2088.3
2011-02-01,9,-7,2011-01-30,21,1890.2,1999.4
2011-02-01,10,-7.2,2011-01-30,22,1744.4,1858
2011-02-01,11,-6.9,2011-01-30,23,1623.1,1688.8
2011-02-01,12,-6.3,2011-01-30,24,1483.4,1541.5
2011-02-01,13,-6,2011-01-31,1,1418.4,1449.1
2011-02-01,14,-7.3,2011-01-31,2,1374.1,1408
2011-02-01,15,-7.8,2011-01-31,3,1360.5,1397.4
2011-02-01,16,-7.3,2011-01-31,4,1367.2,1411
2011-02-01,17,-6.8,2011-01-31,5,1410.2,1459.5
2011-02-01,18,-6.7,2011-01-31,6,1557,1613.1
2011-02-01,19,-6.1,2011-01-31,7,1792.2,1883.4
2011-02-01,20,-6,2011-01-31,8,1936.3,2006.3
2011-02-01,21,-6,2011-01-31,9,1945.8,2010.3
2011-02-01,22,-5.9,2011-01-31,10,1952.1,2011.6
2011-02-01,23,-6.1,2011-01-31,11,1923.2,2007.6
2011-02-02,0,-6.4,2011-01-31,12,1904.4,1988.3
2011-02-02,1,-6.2,2011-01-31,13,1896.1,1960.5
2011-02-02,2,-6.1,2011-01-31,14,1861.9,1934
2011-02-02,3,-5.8,2011-01-31,15,1832.4,1908.2
2011-02-02,4,-5.6,2011-01-31,16,1844.4,1916.8
2011-02-02,5,-5.7,2011-01-31,17,1958.4,2015.1
2011-02-02,6,-5.7,2011-01-31,18,2165.3,2253.6
2011-02-02,7,-5.5,2011-01-31,19,2206.4,2311.7
2011-02-02,8,-5,2011-01-31,20,2176.5,2275.6
2011-02-02,9,-4.9,2011-01-31,21,2109.6,2198.9
2011-02-02,10,-4.8,2011-01-31,22,1936.1,2045.5
2011-02-02,11,-4.7,2011-01-31,23,1771,1833.2
2011-02-02,12,-3.4,2011-01-31,24,1593.1,1665.5
2011-02-02,13,-0.2,2011-02-01,1,1496.4,1564.8
2011-02-02,14,0.6,2011-02-01,2,1439.2,1504.1
2011-02-02,15,1.2,2011-02-01,3,1419.9,1477.5
2011-02-02,16,1.5,2011-02-01,4,1419,1470.4
2011-02-02,17,1.7,2011-02-01,5,1455.2,1506.5
2011-02-02,18,1.2,2011-02-01,6,1586.1,1645.1
2011-02-02,19,-3.4,2011-02-01,7,1796.2,1898.2
2011-02-02,20,-3.9,2011-02-01,8,1935.6,2025.5
2011-02-02,21,-4.4,2011-02-01,9,1974.4,2051.5
2011-02-02,22,-4.6,2011-02-01,10,2000.6,2085.4
2011-02-02,23,-4.9,2011-02-01,11,1972.3,2118.8
2011-02-03,0,-5.6,2011-02-01,12,1960.2,2127.1
2011-02-03,1,-5.8,2011-02-01,13,1933.4,2132.1
2011-02-03,2,-6.2,2011-02-01,14,1914.3,2125.6
2011-02-03,3,-6.1,2011-02-01,15,1887.3,2096.4
2011-02-03,4,-5.7,2011-02-01,16,1878.6,2090.1
2011-02-03,5,-5.6,2011-02-01,17,1971.2,2176.3
2011-02-03,6,-5.6,2011-02-01,18,2140.9,2347.7
2011-02-03,7,-5.7,2011-02-01,19,2173.5,2349.8
2011-02-03,8,-5.8,2011-02-01,20,2127.3,2269.7
2011-02-03,9,-5.8,2011-02-01,21,2063.7,2148.5
2011-02-03,10,-5.9,2011-02-01,22,1892.7,1980.5
2011-02-03,11,-5.7,2011-02-01,23,1715.8,1776.4
2011-02-03,12,-5.8,2011-02-01,24,1524.4,1612.6
2011-02-03,13,-5.9,2011-02-02,1,1427.3,1500
2011-02-03,14,-5.7,2011-02-02,2,1368.6,1439.5
2011-02-03,15,-5.5,2011-02-02,3,1337.3,1405.2
2011-02-03,16,-5.1,2011-02-02,4,1334.4,1397.5
2011-02-03,17,-5.4,2011-02-02,5,1378.3,1431.2
2011-02-03,18,-4.4,2011-02-02,6,1493.7,1526.7
2011-02-03,19,-3.8,2011-02-02,7,1700.3,1694
2011-02-03,20,-3.6,2011-02-02,8,1823.3,1820.1
2011-02-03,21,-3.2,2011-02-02,9,1905.5,1919.3
2011-02-03,22,-2.7,2011-02-02,10,1899,2005.6
2011-02-03,23,-2.4,2011-02-02,11,1883,2077.5
2011-02-04,0,-3.2,2011-02-02,12,1881.1,2109.7
2011-02-04,1,-3.9,2011-02-02,13,1871.8,2105.1
2011-02-04,2,-4.2,2011-02-02,14,1859.6,2077.6
2011-02-04,3,-4.2,2011-02-02,15,1841.9,2049.2
2011-02-04,4,-5.4,2011-02-02,16,1823.8,2050.5
2011-02-04,5,-4.2,2011-02-02,17,1927.1,2136.9
2011-02-04,6,-4.6,2011-02-02,18,2106.5,2304.4
2011-02-04,7,-5.2,2011-02-02,19,2132.9,2304.8
2011-02-04,8,-5.9,2011-02-02,20,2044.5,2233.2
2011-02-04,9,-6.1,2011-02-02,21,1990.2,2117.6
2011-02-04,10,-6,2011-02-02,22,1821.1,1955.5
2011-02-04,11,-6.5,2011-02-02,23,1656.6,1748.3
2011-02-04,12,-7.4,2011-02-02,24,1512.5,1582.3
2011-02-04,13,-5.9,2011-02-03,1,1407.4,1482.8
2011-02-04,14,-4.2,2011-02-03,2,1353.2,1435.8
2011-02-04,15,-2.5,2011-02-03,3,1336.1,1417.6
2011-02-04,16,-0.7,2011-02-03,4,1335.5,1424.7
2011-02-04,17,0.2,2011-02-03,5,1377.1,1473.7
2011-02-04,18,1.1,2011-02-03,6,1505,1608.3
2011-02-04,19,1.2,2011-02-03,7,1718.7,1846.1
2011-02-04,20,0.8,2011-02-03,8,1865,1984.1
2011-02-04,21,0.6,2011-02-03,9,1918.6,2019.7
2011-02-04,22,0.8,2011-02-03,10,1907.8,2017.4
2011-02-04,23,0.3,2011-02-03,11,1882.4,2022.7
2011-02-05,0,-0.5,2011-02-03,12,1865.5,2009.1
2011-02-05,1,-0.3,2011-02-03,13,1856,1984.1
2011-02-05,2,-1.7,2011-02-03,14,1856.2,1961.5
2011-02-05,3,-1.8,2011-02-03,15,1853.1,1938.9
2011-02-05,4,-2.3,2011-02-03,16,1854.8,1946.8
2011-02-05,5,-1.9,2011-02-03,17,1939,2016.8
2011-02-05,6,-2,2011-02-03,18,2103.9,2222.1
2011-02-05,7,-2.8,2011-02-03,19,2141.7,2281
2011-02-05,8,-3.2,2011-02-03,20,2060.7,2251.5
2011-02-05,9,-3.5,2011-02-03,21,2012.4,2177.7
2011-02-05,10,-3.6,2011-02-03,22,1842.9,2041.3
2011-02-05,11,-4.3,2011-02-03,23,1675.7,1838.8
2011-02-05,12,-3.3,2011-02-03,24,1535.5,1670.7
2011-02-05,13,-3.5,2011-02-04,1,1476.1,1566.6
2011-02-05,14,-2.8,2011-02-04,2,1424.5,1515.5
2011-02-05,15,-1.7,2011-02-04,3,1409.5,1495.3
2011-02-05,16,-0.5,2011-02-04,4,1412.5,1501.2
2011-02-05,17,1.3,2011-02-04,5,1456.3,1546.3
2011-02-05,18,2.6,2011-02-04,6,1586.7,1686.2
2011-02-05,19,2.7,2011-02-04,7,1817.1,1929.5
2011-02-05,20,3,2011-02-04,8,1933.7,2038.2
2011-02-05,21,3.1,2011-02-04,9,1950.1,2029.8
2011-02-05,22,1.6,2011-02-04,10,1938.9,2014.1
2011-02-05,23,1.3,2011-02-04,11,1899.3,1992.6
2011-02-06,0,1.6,2011-02-04,12,1876.8,1962.4
2011-02-06,1,2.3,2011-02-04,13,1846.2,1918.5
2011-02-06,2,3.3,2011-02-04,14,1820,1891.5
2011-02-06,3,2.9,2011-02-04,15,1788.8,1859.7
2011-02-06,4,4.5,2011-02-04,16,1790.1,1853.7
2011-02-06,5,5.9,2011-02-04,17,1867.3,1921.4
2011-02-06,6,4.4,2011-02-04,18,2035.9,2114.8
2011-02-06,7,5.5,2011-02-04,19,2078.8,2157.7
2011-02-06,8,5,2011-02-04,20,2033.4,2111.9
2011-02-06,9,5,2011-02-04,21,1983.7,2042
2011-02-06,10,4.8,2011-02-04,22,1816.9,1934.6
2011-02-06,11,4.4,2011-02-04,23,1678.4,1772.3
2011-02-06,12,3.6,2011-02-04,24,1527.5,1616.6
2011-02-06,13,3.2,2011-02-05,1,1447.3,1502.9
2011-02-06,14,4,2011-02-05,2,1382.1,1439.4
2011-02-06,15,4.1,2011-02-05,3,1350.2,1408.5
2011-02-06,16,5.8,2011-02-05,4,1332.8,1399.5
2011-02-06,17,6.1,2011-02-05,5,1338.4,1416.3
2011-02-06,18,5.4,2011-02-05,6,1379.6,1471.8
2011-02-06,19,5.2,2011-02-05,7,1447,1565.3
2011-02-06,20,5,2011-02-05,8,1547,1667.5
2011-02-06,21,4.9,2011-02-05,9,1686.3,1799.6
2011-02-06,22,4.8,2011-02-05,10,1784.8,1882
2011-02-06,23,4.1,2011-02-05,11,1797.6,1907.9
2011-02-07,0,4,2011-02-05,12,1787.2,1903.5
2011-02-07,1,3.7,2011-02-05,13,1772,1878.4
2011-02-07,2,3.1,2011-02-05,14,1737.1,1846.3
2011-02-07,3,3.1,2011-02-05,15,1698.1,1821
2011-02-07,4,2.6,2011-02-05,16,1709.3,1823.3
2011-02-07,5,2.3,2011-02-05,17,1798.8,1916.7
2011-02-07,6,1.9,2011-02-05,18,1940.2,2063.1
2011-02-07,7,1.6,2011-02-05,19,1926.7,2058.8
2011-02-07,8,1.7,2011-02-05,20,1878,1986.8
2011-02-07,9,1.6,2011-02-05,21,1832.9,1905.3
2011-02-07,10,1.5,2011-02-05,22,1703.5,1788.9
2011-02-07,11,0.6,2011-02-05,23,1592.8,1631.4
2011-02-07,12,0.4,2011-02-05,24,1449.2,1487.2
2011-02-07,13,0.4,2011-02-06,1,1315.2,1375.9
2011-02-07,14,1.3,2011-02-06,2,1245.4,1314.3
2011-02-07,15,2.6,2011-02-06,3,1213.9,1281.7
2011-02-07,16,4,2011-02-06,4,1202.8,1267.7
