Price hub,Trade date,Delivery start date,"Delivery 
end date",High price $/MMBtu,Low price $/MMBtu,Wtd avg price $/MMBtu,Change,Daily volume MMBtu,Number of trades,Number of counterparties,
Socal-Ehrenberg,4/11/14,4/12/14,4/14/14, 	4.80 , 	4.70 , 	4.72 ,-0.02,"103,000",12,10,
Socal-Ehrenberg,4/14/14,4/15/14,4/15/14, 	4.72 , 	4.71 , 	4.71 ,-0.01,"95,000",16,7,
Socal-Ehrenberg,4/15/14,4/16/14,4/16/14, 	4.77 , 	4.75 , 	4.76 ,0.05,"137,000",16,8,
Socal-Ehrenberg,4/16/14,4/17/14,4/17/14, 	4.74 , 	4.72 , 	4.73 ,-0.03,"186,000",21,9,
Socal-Ehrenberg,4/17/14,4/18/14,4/21/14, 	4.61 , 	4.54 , 	4.56 ,-0.17,"66,000",10,7,
Socal-Ehrenberg,4/21/14,4/22/14,4/22/14, 	4.86 , 	4.82 , 	4.83 ,0.27,"113,200",14,10,
Socal-Ehrenberg,4/22/14,4/23/14,4/23/14, 	4.81 , 	4.79 , 	4.80 ,-0.03,"53,000",6,5,
Socal-Ehrenberg,4/23/14,4/24/14,4/24/14, 	4.87 , 	4.86 , 	4.86 ,0.07,"113,000",13,10,
Socal-Ehrenberg,4/24/14,4/25/14,4/25/14, 	4.95 , 	4.83 , 	4.90 ,0.04,"121,000",11,9,
Socal-Ehrenberg,4/25/14,4/26/14,4/28/14, 	4.70 , 	4.67 , 	4.68 ,-0.22,"38,000",5,6,
Socal-Ehrenberg,4/28/14,4/29/14,4/29/14, 	4.86 , 	4.84 , 	4.84 ,0.16,"123,000",13,10,
Socal-Ehrenberg,4/29/14,4/30/14,4/30/14, 	4.90 , 	4.88 , 	4.89 ,0.05,"168,000",17,8,
Socal-Ehrenberg,4/30/14,5/1/14,5/1/14, 	4.94 , 	4.90 , 	4.93 ,0.04,"144,000",21,9,
Socal-Ehrenberg,5/1/14,5/2/14,5/2/14, 	4.97 , 	4.93 , 	4.95 ,0.02,"145,000",15,7,
Socal-Ehrenberg,5/2/14,5/3/14,5/5/14, 	4.75 , 	4.73 , 	4.74 ,-0.21,"73,000",11,6,
Socal-Ehrenberg,5/5/14,5/6/14,5/6/14, 	4.89 , 	4.87 , 	4.87 ,0.13,"100,000",10,8,
Socal-Ehrenberg,5/6/14,5/7/14,5/7/14, 	4.91 , 	4.86 , 	4.88 ,0.00,"239,700",29,11,
Socal-Ehrenberg,5/7/14,5/8/14,5/8/14, 	4.92 , 	4.84 , 	4.89 ,0.01,"245,000",24,10,
Socal-Ehrenberg,5/8/14,5/9/14,5/9/14, 	4.86 , 	4.80 , 	4.83 ,-0.06,"292,100",31,14,
Socal-Ehrenberg,5/9/14,5/10/14,5/12/14, 	4.71 , 	4.62 , 	4.65 ,-0.18,"180,000",24,14,
Socal-Ehrenberg,5/12/14,5/13/14,5/13/14, 	4.88 , 	4.80 , 	4.82 ,0.17,"200,000",22,12,
Socal-Ehrenberg,5/12/14,5/13/14,5/13/14, 	4.88 , 	4.80 , 	4.82 ,0.17,"200,000",22,12,
Socal-Ehrenberg,5/13/14,5/14/14,5/14/14, 	4.73 , 	4.70 , 	4.72 ,-0.10,"210,000",23,13,
Socal-Ehrenberg,5/14/14,5/15/14,5/15/14, 	4.72 , 	4.71 , 	4.72 ,0.00,"179,400",19,9,
Socal-Ehrenberg,5/15/14,5/16/14,5/16/14, 	4.70 , 	4.67 , 	4.68 ,-0.04,"275,000",31,15,
Socal-Ehrenberg,5/16/14,5/17/14,5/19/14, 	4.60 , 	4.59 , 	4.60 ,-0.08,"230,000",19,11,
Socal-Ehrenberg,5/19/14,5/20/14,5/20/14, 	4.70 , 	4.66 , 	4.67 ,0.07,"210,000",21,12,
Socal-Ehrenberg,5/20/14,5/21/14,5/21/14, 	4.69 , 	4.66 , 	4.67 ,0.00,"226,000",28,12,
Socal-Ehrenberg,5/21/14,5/22/14,5/22/14, 	4.75 , 	4.72 , 	4.74 ,0.07,"304,000",35,14,
Socal-Ehrenberg,5/22/14,5/23/14,5/23/14, 	4.64 , 	4.62 , 	4.62 ,-0.12,"148,400",20,11,
Socal-Ehrenberg,5/23/14,5/24/14,5/27/14, 	4.45 , 	4.40 , 	4.42 ,-0.20,"60,000",7,5,
Socal-Ehrenberg,5/27/14,5/28/14,5/28/14, 	4.76 , 	4.67 , 	4.70 ,0.28,"136,500",20,10,
Socal-Ehrenberg,5/28/14,5/29/14,5/29/14, 	4.81 , 	4.77 , 	4.79 ,0.09,"155,000",21,10,
Socal-Ehrenberg,5/29/14,5/30/14,5/31/14, 	4.83 , 	4.80 , 	4.81 ,0.03,"125,000",18,11,
Socal-Ehrenberg,5/30/14,6/1/14,6/2/14, 	4.64 , 	4.61 , 	4.62 ,-0.19,"80,000",11,11,
Socal-Ehrenberg,6/2/14,6/3/14,6/3/14, 	4.85 , 	4.85 , 	4.85 ,0.23,"75,000",11,9,
Socal-Ehrenberg,6/3/14,6/4/14,6/4/14, 	5.01 , 	4.97 , 	4.98 ,0.13,"91,700",17,12,
Socal-Ehrenberg,6/4/14,6/5/14,6/5/14, 	4.93 , 	4.89 , 	4.91 ,-0.07,"99,900",18,13,
Socal-Ehrenberg,6/5/14,6/6/14,6/6/14, 	4.97 , 	4.93 , 	4.96 ,0.05,"145,000",17,15,
Socal-Ehrenberg,6/6/14,6/5/14,6/5/14, 	4.93 , 	4.89 , 	4.91 ,-0.07,"99,900",18,13,
Socal-Ehrenberg,6/9/14,6/10/14,6/10/14, 	4.98 , 	4.95 , 	4.95 ,0.09,"196,000",29,16,
Socal-Ehrenberg,6/10/14,6/11/14,6/11/14, 	4.86 , 	4.85 , 	4.85 ,-0.10,"185,000",26,16,
Socal-Ehrenberg,6/11/14,06/12/14,06/12/14,4.82,4.79,4.80,-0.05,"219,400",25,16,
Socal-Ehrenberg,6/12/14,06/13/14,06/13/14,4.78,4.76,4.76,-0.03,"180,000",26,13,
Socal-Ehrenberg,6/13/14,06/14/14,06/16/14,4.79,4.76,4.77,0.00,"157,200",21,15,
Socal-Ehrenberg,6/16/14,06/17/14,06/17/14,4.91,4.86,4.89,0.13,"229,400",25,13,
Socal-Ehrenberg,6/17/14,06/18/14,06/18/14,4.82,4.75,4.77,-0.12,"208,000",33,16,
Socal-Ehrenberg,6/18/14,06/19/14,06/19/14,4.87,4.78,4.81,0.04,"294,500",29,15,
Socal-Ehrenberg,6/19/14,06/20/14,06/20/14,4.84,4.83,4.84,0.03,"146,000",19,14,
Socal-Ehrenberg,6/20/14,06/21/14,06/23/14,4.67,4.64,4.65,-0.19,"96,500",19,8,
Socal-Ehrenberg,6/23/14,06/24/14,06/24/14,4.75,4.74,4.74,0.10,"106,000",15,9,
Socal-Ehrenberg,6/24/14,06/25/14,06/25/14,4.82,4.79,4.79,0.05,"167,000",20,14,
Socal-Ehrenberg,6/25/14,06/26/14,06/26/14,4.84,4.79,4.83,0.03,"107,000",13,12,
Socal-Ehrenberg,6/26/14,06/27/14,06/27/14,4.81,4.78,4.80,-0.03,"90,000",13,10,
Socal-Ehrenberg,6/27/14,06/28/14,06/30/14,4.54,4.50,4.52,-0.28,"96,500",18,12,
Socal-Ehrenberg,6/30/14,07/01/14,07/01/14,4.82,4.78,4.81,0.29,"110,800",16,10,
Socal-Ehrenberg,7/1/14,07/02/14,07/02/14,4.82,4.80,4.81,0.00,"150,000",10,7,
Socal-Ehrenberg,7/2/14,07/03/14,07/03/14,4.78,4.76,4.77,-0.04,"65,000",7,6,
Socal-Ehrenberg,7/3/14,07/04/14,07/07/14,4.51,4.49,4.50,-0.27,"95,000",13,9,
Socal-Ehrenberg,7/7/14,07/08/14,07/08/14,4.66,4.64,4.65,0.15,"30,000",4,4,
Socal-Ehrenberg,7/8/14,07/09/14,07/09/14,4.61,4.57,4.60,-0.05,"80,000",9,7,
Socal-Ehrenberg,7/9/14,07/10/14,07/10/14,4.61,4.60,4.61,0.01,"105,000",9,9,
Socal-Ehrenberg,7/10/14,07/11/14,07/11/14,4.60,4.58,4.58,-0.03,"90,000",11,9,
Socal-Ehrenberg,7/11/14,07/12/14,07/14/14,4.50,4.43,4.45,-0.13,"45,000",6,6,
Socal-Ehrenberg,7/14/14,07/15/14,07/15/14,4.62,4.54,4.57,0.12,"75,000",8,8,
Socal-Ehrenberg,7/15/14,07/16/14,07/16/14,4.62,4.57,4.60,0.03,"110,000",13,8,
Socal-Ehrenberg,7/16/14,07/17/14,07/17/14,4.57,4.55,4.56,-0.05,"65,000",8,9,
Socal-Ehrenberg,7/17/14,07/18/14,07/18/14,4.30,4.24,4.26,-0.29,"85,000",11,8,
Socal-Ehrenberg,7/18/14,07/19/14,07/21/14,4.18,4.15,4.17,-0.10,"55,000",7,8,
Socal-Ehrenberg,7/21/14,07/22/14,07/22/14,4.36,4.34,4.35,0.18,"80,000",11,8,
Socal-Ehrenberg,7/22/14,07/23/14,07/23/14,4.37,4.33,4.35,0.00,"35,000",4,5,
Socal-Ehrenberg,7/23/14,07/24/14,07/24/14,4.39,4.35,4.37,0.02,"20,500",4,4,
Socal-Ehrenberg,7/24/14,07/25/14,07/25/14,4.33,4.31,4.32,-0.06,"20,000",2,4,
Socal-Ehrenberg,7/25/14,07/26/14,07/28/14,4.28,4.28,4.28,-0.04,"28,000",6,4,
Socal-Ehrenberg,7/28/14,07/29/14,07/29/14,4.37,4.33,4.35,0.07,"25,000",3,4,
Socal-Ehrenberg,7/29/14,07/30/14,07/30/14,4.31,4.28,4.29,-0.06,"25,500",4,6,
Socal-Ehrenberg,7/30/14,07/31/14,07/31/14,4.31,4.29,4.31,0.02,"15,100",3,3,
Socal-Ehrenberg,7/31/14,08/01/14,08/01/14,4.36,4.31,4.33,0.02,"175,500",18,10,
Socal-Ehrenberg,8/1/14,08/02/14,08/04/14,4.32,4.30,4.30,-0.02,"270,000",26,9,
Socal-Ehrenberg,8/4/14,08/05/14,08/05/14,4.33,4.31,4.32,0.01,"211,200",25,12,
Socal-Ehrenberg,8/5/14,08/06/14,08/06/14,4.32,4.30,4.31,-0.01,"268,000",21,7,
Socal-Ehrenberg,8/6/14,08/07/14,08/07/14,4.32,4.29,4.29,-0.01,"150,000",16,7,
Socal-Ehrenberg,8/7/14,08/08/14,08/08/14,4.32,4.31,4.32,0.03,"123,000",10,6,
Socal-Ehrenberg,8/8/14,08/09/14,08/11/14,4.25,4.22,4.24,-0.08,"46,000",7,7,
Socal-Ehrenberg,8/11/14,08/12/14,08/12/14,4.36,4.34,4.35,0.11,"88,000",9,4,
Socal-Ehrenberg,8/12/14,08/13/14,08/13/14,4.37,4.34,4.35,0.00,"153,000",14,8,
Socal-Ehrenberg,8/13/14,08/14/14,08/14/14,4.32,4.29,4.30,-0.05,"94,000",15,10,
Socal-Ehrenberg,8/14/14,08/15/14,08/15/14,4.29,4.26,4.27,-0.03,"160,500",21,12,
Socal-Ehrenberg,8/15/14,08/16/14,08/18/14,4.16,4.15,4.15,-0.12,"61,000",7,6,
Socal-Ehrenberg,8/18/14,08/19/14,08/19/14,4.26,4.20,4.22,0.07,"103,000",14,10,
Socal-Ehrenberg,8/19/14,08/20/14,08/20/14,4.26,4.26,4.26,0.04,"158,500",21,11,
Socal-Ehrenberg,8/20/14,8/21/14,8/21/14, 	4.26 , 	4.26 , 	4.26 ,0.00,"123,000",14,9,
Socal-Ehrenberg,8/21/14,8/22/14,8/22/14, 	4.34 , 	4.33 , 	4.34 ,0.08,"85,400",8,7,
Socal-Ehrenberg,8/22/14,8/23/14,8/25/14, 	4.16 , 	4.14 , 	4.15 ,-0.19,"23,000",6,6,
Socal-Ehrenberg,8/25/14,8/26/14,8/26/14, 	4.31 , 	4.30 , 	4.31 ,0.16,"95,500",7,6,
Socal-Ehrenberg,8/26/14,8/26/14,8/27/14, 	4.31 , 	4.29 , 	4.30 ,-0.01,"130,000",15,9,
Socal-Ehrenberg,8/27/14,8/28/14,8/28/14, 	4.34 , 	4.33 , 	4.33 ,0.03,"95,100",10,8,
Socal-Ehrenberg,8/28/14,8/29/14,8/31/14, 	4.28 , 	4.22 , 	4.25 ,-0.08,"181,000",22,12,
Socal-Ehrenberg,8/29/14,9/1/14,9/2/14, 	4.20 , 	4.18 , 	4.18 ,-0.06,"107,000",16,10,
Socal-Ehrenberg,9/2/14,9/3/14,9/3/14, 	4.22 , 	4.19 , 	4.20 ,0.02,"162,000",18,12,
Socal-Ehrenberg,9/3/14,09/04/14,09/04/14,4.18,4.16,4.17,-0.03,"178,000",22,11,
Socal-Ehrenberg,9/4/14,09/05/14,09/05/14,4.19,4.17,4.19,0.01,"190,000",22,12,
Socal-Ehrenberg,9/5/14,09/06/14,09/08/14,4.07,4.06,4.07,-0.12,"67,400",9,7,
Socal-Ehrenberg,9/8/14,09/09/14,09/09/14,4.21,4.17,4.19,0.12,"79,400",8,10,
Socal-Ehrenberg,9/9/14,09/10/14,09/10/14,4.36,4.32,4.34,0.15,"177,500",20,6,
Socal-Ehrenberg,9/10/14,09/11/14,09/11/14,4.30,4.29,4.30,-0.04,"151,400",18,11,
Socal-Ehrenberg,9/11/14,09/12/14,09/12/14,4.28,4.26,4.27,-0.03,"148,000",18,11,
Socal-Ehrenberg,9/12/14,09/13/14,09/15/14,4.24,4.22,4.23,-0.04,"109,500",20,9,
Socal-Ehrenberg,9/15/14,09/16/14,09/16/14,4.33,4.30,4.32,0.08,"208,300",22,11,
Socal-Ehrenberg,9/16/14,09/17/14,09/17/14,4.29,4.25,4.26,-0.05,"205,000",23,11,
Socal-Ehrenberg,9/17/14,09/18/14,09/18/14,4.40,4.36,4.38,0.12,"170,900",23,10,
Socal-Ehrenberg,9/18/14,09/19/14,09/19/14,4.35,4.30,4.31,-0.08,"207,300",23,12,
Socal-Ehrenberg,9/19/14,09/20/14,09/22/14,4.06,4.01,4.02,-0.28,"80,000",12,9,
Socal-Ehrenberg,9/22/14,09/23/14,09/23/14,4.24,4.23,4.23,0.21,"71,500",11,12,
Socal-Ehrenberg,9/23/14,09/24/14,09/24/14,4.25,4.22,4.23,-0.00,"187,000",27,11,
Socal-Ehrenberg,9/24/14,09/25/14,09/25/14,4.17,4.13,4.15,-0.08,"174,500",21,9,
Socal-Ehrenberg,9/25/14,09/26/14,09/26/14,4.16,4.15,4.15,0.00,"157,000",19,11,
Socal-Ehrenberg,9/26/14,09/27/14,09/29/14,4.05,4.01,4.02,-0.13,"109,000",15,12,
Socal-Ehrenberg,9/29/14,09/30/14,09/30/14,4.25,4.22,4.23,0.21,"133,900",18,11,
Socal-Ehrenberg,9/30/14,10/01/14,10/01/14,4.28,4.21,4.26,0.03,"207,000",25,13,
Socal-Ehrenberg,10/1/14,10/02/14,10/02/14,4.25,4.22,4.24,-0.02,"148,500",22,11,
Socal-Ehrenberg,10/2/14,10/03/14,10/03/14,4.19,4.16,4.17,-0.07,"192,100",22,12,
Socal-Ehrenberg,10/3/14,10/04/14,10/06/14,4.20,4.09,4.10,-0.07,"55,300",9,10,
Socal-Ehrenberg,10/6/14,10/07/14,10/07/14,4.06,4.02,4.04,-0.07,"155,600",18,9,
Socal-Ehrenberg,10/7/14,10/08/14,10/08/14,4.08,4.03,4.04,0.01,"223,700",26,13,
Socal-Ehrenberg,10/8/14,10/09/14,10/09/14,4.09,4.07,4.08,0.03,"185,000",20,11,
Socal-Ehrenberg,10/9/14,10/10/14,10/10/14,4.03,4.01,4.02,-0.05,"81,400",11,10,
Socal-Ehrenberg,10/10/14,10/11/14,10/13/14,3.86,3.80,3.84,-0.18,"55,000",12,10,
Socal-Ehrenberg,10/13/14,10/14/14,10/14/14,4.05,4.01,4.02,0.18,"248,000",26,14,
Socal-Ehrenberg,10/14/14,10/15/14,10/15/14,4.03,4.02,4.03,0.01,"193,000",20,13,
Socal-Ehrenberg,10/15/14,10/16/14,10/16/14,3.96,3.92,3.94,-0.08,"202,000",24,12,
Socal-Ehrenberg,10/16/14,10/17/14,10/17/14,3.89,3.87,3.88,-0.07,"188,000",20,10,
Socal-Ehrenberg,10/17/14,10/18/14,10/20/14,3.72,3.67,3.69,-0.18,"50,500",6,8,
Socal-Ehrenberg,10/20/14,10/21/14,10/21/14,3.80,3.70,3.76,0.07,"193,700",25,13,
Socal-Ehrenberg,10/21/14,10/22/14,10/22/14,3.64,3.62,3.63,-0.14,"19,500",6,7,
Socal-Ehrenberg,10/22/14,10/23/14,10/23/14,3.64,3.63,3.63,0.01,"37,500",5,7,
Socal-Ehrenberg,10/23/14,10/24/14,10/24/14,3.68,3.65,3.66,0.03,"78,000",10,9,
Socal-Ehrenberg,10/24/14,10/25/14,10/27/14,3.43,3.40,3.42,-0.24,"42,400",6,8,
Socal-Ehrenberg,10/27/14,10/28/14,10/28/14,3.63,3.60,3.61,0.20,"114,000",13,15,
Socal-Ehrenberg,10/28/14,10/29/14,10/29/14,3.65,3.63,3.64,0.03,"87,600",12,10,
Socal-Ehrenberg,10/29/14,10/30/14,10/30/14,3.72,3.72,3.72,0.07,"22,600",4,6,
Socal-Ehrenberg,10/30/14,10/31/14,10/31/14,3.85,3.80,3.81,0.10,"30,600",5,7,
Socal-Ehrenberg,10/31/14,11/01/14,11/03/14,3.75,3.60,3.72,-0.09,"326,100",34,11,
Socal-Ehrenberg,11/3/14,11/04/14,11/04/14,3.66,3.58,3.63,-0.09,"130,000",20,11,
Socal-Ehrenberg,11/4/14,11/05/14,11/05/14,3.57,3.52,3.53,-0.10,"159,700",19,10,
Socal-Ehrenberg,11/5/14,11/06/14,11/06/14,3.87,3.84,3.86,0.33,"120,600",22,13,
Socal-Ehrenberg,11/6/14,11/07/14,11/07/14,3.95,3.89,3.91,0.04,"82,700",15,11,
Socal-Ehrenberg,11/7/14,11/08/14,11/10/14,3.94,3.84,3.86,-0.05,"102,300",16,13,
Socal-Ehrenberg,11/10/14,11/11/14,11/11/14,4.40,4.35,4.38,0.51,"71,600",10,10,
Socal-Ehrenberg,11/11/14,11/12/14,11/12/14,4.32,4.27,4.30,-0.08,"102,100",15,12,
Socal-Ehrenberg,11/12/14,11/13/14,11/13/14,4.38,4.33,4.36,0.06,"57,900",12,9,
Socal-Ehrenberg,11/13/14,11/14/14,11/14/14,4.31,4.30,4.30,-0.06,"130,000",18,9,
Socal-Ehrenberg,11/14/14,11/15/14,11/17/14,4.22,4.20,4.21,-0.09,"72,300",11,9,
Socal-Ehrenberg,11/17/14,11/18/14,11/18/14,4.45,4.40,4.43,0.22,"258,900",29,12,
Socal-Ehrenberg,11/18/14,11/19/14,11/19/14,4.47,4.44,4.45,0.02,"273,100",33,13,
Socal-Ehrenberg,11/19/14,11/20/14,11/20/14,4.71,4.65,4.68,0.23,"156,000",18,13,
Socal-Ehrenberg,11/20/14,11/21/14,11/21/14,4.60,4.56,4.57,-0.11,"287,400",34,15,
Socal-Ehrenberg,11/21/14,11/22/14,11/24/14,4.45,4.37,4.39,-0.19,"76,800",11,10,
Socal-Ehrenberg,11/24/14,11/25/14,11/25/14,4.33,4.29,4.31,-0.08,"152,400",19,12,
Socal-Ehrenberg,11/25/14,11/26/14,11/30/14,4.30,4.25,4.27,-0.04,"210,400",28,16,
Socal-Ehrenberg,11/26/14,12/01/14,12/01/14,4.45,4.40,4.42,0.15,"266,800",40,19,
Socal-Ehrenberg,12/1/14,12/02/14,12/02/14,4.11,4.00,4.02,-0.40,"249,500",34,17,
Socal-Ehrenberg,12/2/14,12/03/14,12/03/14,4.03,3.97,4.00,-0.02,"184,100",26,14,
Socal-Ehrenberg,12/3/14,12/04/14,12/04/14,3.88,3.85,3.87,-0.13,"281,200",38,16,
Socal-Ehrenberg,12/4/14,12/05/14,12/05/14,3.61,3.55,3.60,-0.28,"100,800",14,14,
Socal-Ehrenberg,12/5/14,12/06/14,12/08/14,3.60,3.41,3.45,-0.15,"201,700",25,13,
Socal-Ehrenberg,12/8/14,12/09/14,12/09/14,3.64,3.60,3.61,0.16,"130,600",19,12,
Socal-Ehrenberg,12/9/14,12/10/14,12/10/14,3.67,3.64,3.66,0.05,"257,000",34,13,
Socal-Ehrenberg,12/10/14,12/11/14,12/11/14,3.74,3.70,3.73,0.07,"215,000",26,15,
Socal-Ehrenberg,12/11/14,12/12/14,12/12/14,3.77,3.73,3.75,0.03,"347,900",37,13,
Socal-Ehrenberg,12/12/14,12/13/14,12/15/14,3.68,3.65,3.66,-0.09,"152,000",22,12,
Socal-Ehrenberg,12/15/14,12/16/14,12/16/14,3.87,3.84,3.86,0.19,"346,000",38,17,
Socal-Ehrenberg,12/16/14,12/17/14,12/17/14,3.81,3.75,3.77,-0.08,"186,200",26,15,
Socal-Ehrenberg,12/17/14,12/18/14,12/18/14,3.83,3.82,3.83,0.05,"201,600",24,11,
Socal-Ehrenberg,12/18/14,12/19/14,12/19/14,3.82,3.79,3.80,-0.02,"197,600",25,12,
Socal-Ehrenberg,12/19/14,12/20/14,12/22/14,3.51,3.42,3.49,-0.32,"226,400",29,16,
Socal-Ehrenberg,12/22/14,12/23/14,12/23/14,3.05,2.90,2.95,-0.53,"123,200",17,12,
Socal-Ehrenberg,12/23/14,12/24/14,12/24/14,2.93,2.87,2.90,-0.05,"174,000",26,14,
Socal-Ehrenberg,12/24/14,12/25/14,12/29/14,2.93,2.77,2.84,-0.06,"88,100",11,10,
Socal-Ehrenberg,12/29/14,12/30/14,12/30/14,3.69,3.57,3.61,0.77,"112,400",15,12,
Socal-Ehrenberg,12/30/14,12/31/14,12/31/14,3.42,3.38,3.41,-0.20,"56,300",9,9,
Socal-Ehrenberg,12/31/14,01/01/15,01/02/15,3.25,3.18,3.19,-0.22,"70,200",13,9,
TETCO-M3,3/17/14,3/18/14,3/18/14, 	4.73 , 	4.57 , 	4.66 ,-0.23,"263,200",52,27,
TETCO-M3,3/18/14,3/19/14,3/19/14, 	4.52 , 	4.42 , 	4.48 ,-0.18,"254,300",48,28,
TETCO-M3,3/19/14,3/20/14,3/20/14, 	4.38 , 	4.31 , 	4.34 ,-0.14,"196,200",38,24,
TETCO-M3,3/20/14,3/21/14,3/21/14, 	4.26 , 	4.16 , 	4.22 ,-0.12,"250,900",56,29,
TETCO-M3,3/21/14,3/22/14,3/24/14, 	4.51 , 	4.35 , 	4.42 ,0.20,"192,200",37,27,
TETCO-M3,3/24/14,3/25/14,3/25/14, 	5.25 , 	4.71 , 	5.05 ,0.63,"409,100",90,34,
TETCO-M3,3/25/14,3/26/14,3/26/14, 	7.50 , 	5.20 , 	5.55 ,0.50,"231,000",57,32,
TETCO-M3,3/26/14,3/27/14,3/27/14, 	4.80 , 	4.25 , 	4.48 ,-1.07,"347,700",77,33,
TETCO-M3,3/27/14,3/28/14,3/28/14, 	4.21 , 	4.02 , 	4.08 ,-0.40,"316,900",75,40,
TETCO-M3,3/28/14,3/29/14,3/31/14, 	4.18 , 	3.95 , 	4.06 ,-0.03,"387,600",87,37,
TETCO-M3,3/31/14,4/1/14,4/1/14, 	4.30 , 	4.24 , 	4.27 ,0.21,"233,600",50,30,
TETCO-M3,4/1/14,4/2/14,4/2/14, 	4.35 , 	4.19 , 	4.27 ,-0.00,"323,700",74,34,
TETCO-M3,4/2/14,4/3/14,4/3/14, 	4.35 , 	4.26 , 	4.30 ,0.04,"300,200",78,37,
TETCO-M3,4/3/14,4/4/14,4/4/14, 	4.40 , 	4.32 , 	4.36 ,0.06,"310,200",78,38,
TETCO-M3,4/4/14,4/5/14,4/7/14, 	4.45 , 	4.26 , 	4.31 ,-0.05,"367,100",82,37,
TETCO-M3,4/7/14,4/8/14,4/8/14, 	4.49 , 	4.38 , 	4.43 ,0.12,"367,200",89,40,
TETCO-M3,4/8/14,4/9/14,4/9/14, 	4.61 , 	4.52 , 	4.55 ,0.13,"340,500",84,37,
TETCO-M3,4/9/14,4/10/14,4/10/14, 	4.60 , 	4.43 , 	4.48 ,-0.07,"410,900",87,38,
TETCO-M3,4/10/14,4/11/14,4/11/14, 	4.31 , 	4.15 , 	4.25 ,-0.23,"406,100",93,39,
TETCO-M3,4/11/14,4/12/14,4/14/14, 	4.20 , 	3.57 , 	3.78 ,-0.47,"495,700",106,41,
TETCO-M3,4/14/14,4/15/14,4/15/14, 	4.41 , 	4.23 , 	4.32 ,0.54,"430,700",92,38,
TETCO-M3,4/15/14,4/16/14,4/16/14, 	4.80 , 	4.68 , 	4.73 ,0.41,"403,100",73,31,
TETCO-M3,4/16/14,4/17/14,4/17/14, 	4.60 , 	4.46 , 	4.51 ,-0.22,"432,600",97,38,
TETCO-M3,4/17/14,4/18/14,4/21/14, 	4.10 , 	3.55 , 	3.69 ,-0.82,"445,500",99,40,
TETCO-M3,4/21/14,4/22/14,4/22/14, 	4.50 , 	4.22 , 	4.36 ,0.67,"355,300",84,40,
TETCO-M3,4/22/14,4/23/14,4/23/14, 	4.46 , 	4.32 , 	4.38 ,0.03,"239,200",55,36,
TETCO-M3,4/23/14,4/24/14,4/24/14, 	4.50 , 	4.37 , 	4.40 ,0.02,"237,600",63,31,
TETCO-M3,4/24/14,4/25/14,4/25/14, 	4.28 , 	3.84 , 	4.07 ,-0.33,"277,800",68,29,
TETCO-M3,4/25/14,4/26/14,4/28/14, 	4.07 , 	3.58 , 	3.76 ,-0.31,"300,200",78,36,
TETCO-M3,4/28/14,4/29/14,4/29/14, 	4.55 , 	4.29 , 	4.43 ,0.67,"363,600",86,34,
TETCO-M3,4/29/14,4/30/14,4/30/14, 	4.60 , 	4.00 , 	4.34 ,-0.08,"419,800",87,40,
TETCO-M3,4/30/14,5/1/14,5/1/14, 	4.28 , 	4.16 , 	4.23 ,-0.11,"336,300",73,35,
TETCO-M3,5/1/14,5/2/14,5/2/14, 	4.18 , 	3.99 , 	4.11 ,-0.12,"313,700",71,33,
TETCO-M3,5/2/14,5/3/14,5/5/14, 	4.13 , 	3.73 , 	3.90 ,-0.21,"348,900",91,36,
TETCO-M3,5/5/14,5/6/14,5/6/14, 	4.15 , 	4.05 , 	4.09 ,0.19,"406,300",93,35,
TETCO-M3,5/6/14,5/7/14,5/7/14, 	4.12 , 	3.96 , 	4.05 ,-0.04,"239,300",70,31,
TETCO-M3,5/7/14,5/8/14,5/8/14, 	4.30 , 	4.10 , 	4.15 ,0.10,"342,800",69,36,
TETCO-M3,5/8/14,5/9/14,5/9/14, 	4.02 , 	3.83 , 	3.95 ,-0.20,"346,900",90,30,
TETCO-M3,5/9/14,5/10/14,5/12/14, 	3.90 , 	3.47 , 	3.70 ,-0.25,"418,500",92,35,
TETCO-M3,5/12/14,5/13/14,5/13/14, 	3.63 , 	3.45 , 	3.52 ,-0.19,"211,300",54,29,
TETCO-M3,5/12/14,5/13/14,5/13/14, 	3.63 , 	3.45 , 	3.52 ,-0.19,"211,300",54,29,
TETCO-M3,5/13/14,5/14/14,5/14/14, 	3.40 , 	3.29 , 	3.34 ,-0.17,"230,700",50,29,
TETCO-M3,5/14/14,5/15/14,5/15/14, 	3.34 , 	3.18 , 	3.24 ,-0.10,"276,700",62,27,
TETCO-M3,5/15/14,5/16/14,5/16/14, 	3.18 , 	3.09 , 	3.15 ,-0.09,"315,700",61,24,
TETCO-M3,5/16/14,5/17/14,5/19/14, 	3.15 , 	2.91 , 	3.02 ,-0.13,"350,400",68,33,
TETCO-M3,5/19/14,5/20/14,5/20/14, 	3.40 , 	3.10 , 	3.18 ,0.16,"221,700",48,25,
TETCO-M3,5/20/14,5/21/14,5/21/14, 	3.32 , 	3.15 , 	3.22 ,0.03,"335,500",69,26,
TETCO-M3,5/21/14,5/22/14,5/22/14, 	3.35 , 	3.23 , 	3.28 ,0.06,"233,100",52,24,
TETCO-M3,5/22/14,5/23/14,5/23/14, 	3.19 , 	3.14 , 	3.17 ,-0.10,"144,400",29,19,
